id,cell_lines,drug,label
726,SIDM01031,AST-1306,1
727,SIDM00932,AST-1306,1
728,SIDM01026,AST-1306,1
729,SIDM00415,AST-1306,1
730,SIDM00342,AST-1306,1
731,SIDM00396,AST-1306,1
732,SIDM00927,AST-1306,1
733,SIDM01082,AST-1306,1
734,SIDM00336,AST-1306,1
735,SIDM00227,AST-1306,1
736,SIDM00431,AST-1306,1
737,SIDM00442,AST-1306,1
738,SIDM00807,AST-1306,1
739,SIDM00515,AT-7519,1
740,SIDM00934,AT-7519,1
741,SIDM00417,AT-7519,1
742,SIDM00594,AT-7519,1
743,SIDM00791,AT-7519,1
744,SIDM01040,AT-7519,1
745,SIDM00463,AT-7519,1
746,SIDM00336,AT-7519,1
747,SIDM00997,AT-7519,1
748,SIDM00391,AT-7519,1
749,SIDM01131,AT-7519,1
750,SIDM00954,AT-7519,1
751,SIDM01002,AT-7519,1
752,SIDM00146,AT-7519,1
753,SIDM01056,AT-7519,1
754,SIDM01034,AT-7519,1
755,SIDM01026,AT-7519,1
756,SIDM01047,AT-7519,1
757,SIDM00388,AT-7519,1
758,SIDM00415,AT-7519,1
759,SIDM00124,AT-7519,1
760,SIDM01087,AT-7519,1
761,SIDM00285,AT-7519,1
762,SIDM01073,AT-7519,1
763,SIDM00931,AT-7519,1
764,SIDM00387,AT-7519,1
765,SIDM01089,AT-7519,1
766,SIDM00120,AT-7519,1
767,SIDM00346,AT-7519,1
768,SIDM00810,AT-7519,1
769,SIDM01029,AT-7519,1
770,SIDM00424,AT-7519,1
771,SIDM01057,AT-7519,1
772,SIDM00944,AT-7519,1
773,SIDM00832,AT-7519,1
774,SIDM00961,AT-7519,1
775,SIDM00798,AT-7519,1
776,SIDM00088,AT-7519,1
777,SIDM00657,AT-7519,1
778,SIDM00953,AT-7519,1
779,SIDM00458,AT-7519,1
780,SIDM00287,AT-7519,1
781,SIDM00434,AT-7519,1
782,SIDM01103,AT-7519,1
783,SIDM01059,AT-7519,1
784,SIDM00405,AT-7519,1
785,SIDM00935,AT-7519,1
786,SIDM00989,AT-7519,1
787,SIDM00940,AT-7519,1
788,SIDM00386,AT-7519,1
789,SIDM00448,AT-7519,1
790,SIDM01023,AT-7519,1
791,SIDM00933,AT7867,1
792,SIDM00088,AT7867,1
793,SIDM01110,AT7867,1
794,SIDM01089,AT7867,1
795,SIDM01058,AT7867,1
796,SIDM00477,AT7867,1
797,SIDM01072,AT7867,1
798,SIDM01030,AT7867,1
799,SIDM00337,AT7867,1
800,SIDM00431,AT7867,1
801,SIDM00428,AT7867,1
802,SIDM01154,AT7867,1
803,SIDM01028,AT7867,1
804,SIDM00461,AT7867,1
805,SIDM01067,AT7867,1
806,SIDM01131,AT7867,1
807,SIDM00964,AT7867,1
808,SIDM00420,AT7867,1
809,SIDM00446,AT7867,1
810,SIDM00927,AT7867,1
811,SIDM00939,AT7867,1
812,SIDM00121,AT7867,1
813,SIDM00594,AT7867,1
814,SIDM00346,AT7867,1
815,SIDM01003,AT7867,1
816,SIDM00330,AT7867,1
817,SIDM00957,AT7867,1
818,SIDM01048,AT7867,1
819,SIDM00950,AT7867,1
820,SIDM00394,AT7867,1
821,SIDM00416,AT7867,1
822,SIDM00989,AT7867,1
823,SIDM00284,AT7867,1
824,SIDM00785,AT7867,1
825,SIDM00526,AT7867,1
826,SIDM00227,AT7867,1
827,SIDM00981,AT7867,1
828,SIDM00983,AT7867,1
829,SIDM00512,AT7867,1
830,SIDM00940,AT7867,1
831,SIDM00791,AT7867,1
832,SIDM01013,AT7867,1
833,SIDM00332,AT7867,1
834,SIDM00443,AT7867,1
835,SIDM00947,AT7867,1
836,SIDM00380,AT7867,1
837,SIDM00985,AT7867,1
838,SIDM00426,AT7867,1
839,SIDM01049,AT7867,1
840,SIDM00148,AT7867,1
841,SIDM00661,AT7867,1
842,SIDM00437,AT7867,1
843,SIDM01020,AT7867,1
844,SIDM00403,AT7867,1
845,SIDM00344,AT7867,1
846,SIDM00422,AT7867,1
847,SIDM01068,AT7867,1
848,SIDM00829,AT7867,1
849,SIDM00333,AT7867,1
850,SIDM01073,AZ20,1
851,SIDM00227,AZ20,1
852,SIDM00512,AZ20,1
853,SIDM00333,AZ20,1
854,SIDM00426,AZ20,1
855,SIDM00993,AZ20,1
856,SIDM00402,AZ20,1
857,SIDM00337,AZ20,1
858,SIDM01059,AZ20,1
859,SIDM00403,AZ20,1
860,SIDM00389,AZ20,1
861,SIDM00284,AZ20,1
862,SIDM00431,AZ20,1
863,SIDM00421,AZ20,1
864,SIDM00999,AZ20,1
865,SIDM00146,AZ20,1
866,SIDM00907,AZ20,1
867,SIDM00874,AZ20,1
868,SIDM00996,AZ20,1
869,SIDM00423,AZ20,1
870,SIDM01070,AZ20,1
871,SIDM00424,AZ20,1
872,SIDM00327,AZ20,1
873,SIDM00446,AZ20,1
874,SIDM00442,AZ20,1
875,SIDM00391,AZ20,1
876,SIDM00339,AZ20,1
877,SIDM00441,AZ20,1
878,SIDM01248,AZ20,1
879,SIDM01058,AZ20,1
880,SIDM00706,AZ20,1
881,SIDM00286,AZ20,1
882,SIDM00947,AZ20,1
883,SIDM00942,AZ20,1
884,SIDM00346,AZ20,1
885,SIDM00954,AZ20,1
886,SIDM00832,AZ20,1
887,SIDM01033,AZ20,1
888,SIDM00429,AZ20,1
889,SIDM00982,AZ20,1
890,SIDM01055,AZ20,1
891,SIDM00447,AZ20,1
892,SIDM01131,AZ20,1
893,SIDM00344,AZ20,1
894,SIDM00386,AZ20,1
895,SIDM01056,AZ20,1
896,SIDM01042,AZ20,1
897,SIDM00329,AZ20,1
898,SIDM00934,AZ20,1
899,SIDM00946,AZ628,1
900,SIDM01049,AZ628,1
901,SIDM00448,AZ628,1
902,SIDM00396,AZ628,1
903,SIDM01179,AZ628,1
904,SIDM00907,AZ628,1
905,SIDM00330,AZ628,1
906,SIDM00327,AZ628,1
907,SIDM00446,AZ628,1
908,SIDM00434,AZ628,1
909,SIDM01003,AZ628,1
910,SIDM01009,AZ628,1
911,SIDM00429,AZ628,1
912,SIDM00395,AZ628,1
913,SIDM00410,AZ628,1
914,SIDM01047,AZ628,1
915,SIDM00417,AZ628,1
916,SIDM00421,AZ628,1
917,SIDM00387,AZ628,1
918,SIDM00896,AZ628,1
919,SIDM00949,AZ628,1
920,SIDM01036,AZ628,1
921,SIDM00433,AZ628,1
922,SIDM01018,AZ628,1
923,SIDM00886,AZ628,1
924,SIDM00515,AZ628,1
925,SIDM00412,AZ628,1
926,SIDM00424,AZ628,1
927,SIDM01076,AZ628,1
928,SIDM01048,AZ628,1
929,SIDM00346,AZ628,1
930,SIDM01015,AZ628,1
931,SIDM00963,AZ628,1
932,SIDM00458,AZ628,1
933,SIDM01042,AZ628,1
934,SIDM00447,AZ628,1
935,SIDM00963,AZD1208,1
936,SIDM00460,AZD1208,1
937,SIDM00386,AZD1208,1
938,SIDM00410,AZD1208,1
939,SIDM01191,AZD1208,1
940,SIDM01005,AZD1208,1
941,SIDM00874,AZD1208,1
942,SIDM00329,AZD1208,1
943,SIDM00993,AZD1208,1
944,SIDM00401,AZD1208,1
945,SIDM01051,AZD1208,1
946,SIDM00148,AZD1208,1
947,SIDM00903,AZD1208,1
948,SIDM00342,AZD1208,1
949,SIDM01027,AZD1208,1
950,SIDM00935,AZD1208,1
951,SIDM01072,AZD1208,1
952,SIDM00943,AZD1208,1
953,SIDM00985,AZD1208,1
954,SIDM00944,AZD1208,1
955,SIDM00428,AZD1208,1
956,SIDM00454,AZD1208,1
957,SIDM00332,AZD1208,1
958,SIDM00388,AZD1208,1
959,SIDM00286,AZD1208,1
960,SIDM00995,AZD1208,1
961,SIDM00449,AZD1208,1
962,SIDM00628,AZD1208,1
963,SIDM00900,AZD1208,1
964,SIDM01058,AZD1208,1
965,SIDM00446,AZD1208,1
966,SIDM00990,AZD1208,1
967,SIDM00949,AZD1208,1
968,SIDM00419,AZD1208,1
969,SIDM01110,AZD1208,1
970,SIDM00308,AZD1208,1
971,SIDM00420,AZD1208,1
972,SIDM00867,AZD1208,1
973,SIDM01013,AZD1208,1
974,SIDM01040,AZD1208,1
975,SIDM00953,AZD1208,1
976,SIDM01055,AZD1208,1
977,SIDM01034,AZD1208,1
978,SIDM00146,AZD1208,1
979,SIDM00395,AZD1208,1
980,SIDM00458,AZD1208,1
981,SIDM01060,AZD1208,1
982,SIDM01023,AZD1208,1
983,SIDM00798,AZD1208,1
984,SIDM01029,AZD1208,1
985,SIDM00421,AZD1208,1
986,SIDM00940,AZD1208,1
987,SIDM00331,AZD1208,1
988,SIDM01032,AZD1208,1
989,SIDM00345,AZD1208,1
990,SIDM00422,AZD1208,1
991,SIDM00451,AZD1208,1
992,SIDM00941,AZD1208,1
993,SIDM01085,AZD1208,1
994,SIDM01179,AZD1208,1
995,SIDM01131,AZD1208,1
996,SIDM00145,AZD1208,1
997,SIDM00339,AZD1332,1
998,SIDM01070,AZD1332,1
999,SIDM01069,AZD1332,1
1000,SIDM01005,AZD1332,1
1001,SIDM00386,AZD1332,1
1002,SIDM00146,AZD1332,1
1003,SIDM00434,AZD1332,1
1004,SIDM00289,AZD1332,1
1005,SIDM00944,AZD1332,1
1006,SIDM00417,AZD1332,1
1007,SIDM01057,AZD1332,1
1008,SIDM01049,AZD1332,1
1009,SIDM00272,AZD1332,1
1010,SIDM00877,AZD1332,1
1011,SIDM01058,AZD1332,1
1012,SIDM00330,AZD1332,1
1013,SIDM00402,AZD1332,1
1014,SIDM00419,AZD1332,1
1015,SIDM01148,AZD1332,1
1016,SIDM00416,AZD1332,1
1017,SIDM00946,AZD1332,1
1018,SIDM00995,AZD1332,1
1019,SIDM01027,AZD1332,1
1020,SIDM00426,AZD1332,1
1021,SIDM00454,AZD1332,1
1022,SIDM00345,AZD1332,1
1023,SIDM01089,AZD1332,1
1024,SIDM00996,AZD1332,1
1025,SIDM00798,AZD1332,1
1026,SIDM00499,AZD1332,1
1027,SIDM00446,AZD1332,1
1028,SIDM00334,AZD1332,1
1029,SIDM01030,AZD1332,1
1030,SIDM00088,AZD1332,1
1031,SIDM00308,AZD1332,1
1032,SIDM00512,AZD1332,1
1033,SIDM01131,AZD1332,1
1034,SIDM01028,AZD1332,1
1035,SIDM00637,AZD1332,1
1036,SIDM00410,AZD1332,1
1037,SIDM00424,AZD1332,1
1038,SIDM00441,AZD1332,1
1039,SIDM00342,AZD1332,1
1040,SIDM00097,AZD1332,1
1041,SIDM01001,AZD1332,1
1042,SIDM01179,AZD1332,1
1043,SIDM00874,AZD1332,1
1044,SIDM00866,AZD1332,1
1045,SIDM00333,AZD1332,1
1046,SIDM01172,AZD1332,1
1047,SIDM00403,AZD1332,1
1048,SIDM01036,AZD1332,1
1049,SIDM00431,AZD1332,1
1050,SIDM00124,AZD1332,1
1051,SIDM01013,AZD1332,1
1052,SIDM00346,AZD1332,1
1053,SIDM00931,AZD1332,1
1054,SIDM00483,AZD1332,1
1055,SIDM00948,AZD1332,1
1056,SIDM01218,AZD1332,1
1057,SIDM00462,AZD1332,1
1058,SIDM01056,AZD1332,1
1059,SIDM01110,AZD1332,1
1060,SIDM00934,AZD1332,1
1061,SIDM00391,AZD1332,1
1062,SIDM00455,AZD1332,1
1063,SIDM00896,AZD1332,1
1064,SIDM00331,AZD1332,1
1065,SIDM00930,AZD1332,1
1066,SIDM00121,AZD1480,1
1067,SIDM01036,AZD1480,1
1068,SIDM00987,AZD1480,1
1069,SIDM01060,AZD1480,1
1070,SIDM00442,AZD1480,1
1071,SIDM00336,AZD1480,1
1072,SIDM00419,AZD1480,1
1073,SIDM01034,AZD1480,1
1074,SIDM00828,AZD1480,1
1075,SIDM00406,AZD1480,1
1076,SIDM00953,AZD1480,1
1077,SIDM00462,AZD1480,1
1078,SIDM01069,AZD1480,1
1079,SIDM00124,AZD1480,1
1080,SIDM01072,AZD1480,1
1081,SIDM01003,AZD1480,1
1082,SIDM00580,AZD1480,1
1083,SIDM01049,AZD1480,1
1084,SIDM01019,AZD1480,1
1085,SIDM01029,AZD1480,1
1086,SIDM00964,AZD1480,1
1087,SIDM01248,AZD1480,1
1088,SIDM00247,AZD1480,1
1089,SIDM00429,AZD1480,1
1090,SIDM01018,AZD1480,1
1091,SIDM00428,AZD1480,1
1092,SIDM00454,AZD1480,1
1093,SIDM00330,AZD1480,1
1094,SIDM00515,AZD1480,1
1095,SIDM01068,AZD1480,1
1096,SIDM00380,AZD1480,1
1097,SIDM00423,AZD1480,1
1098,SIDM00145,AZD1480,1
1099,SIDM00791,AZD1480,1
1100,SIDM00388,AZD1480,1
1101,SIDM00449,AZD1480,1
1102,SIDM01148,AZD1480,1
1103,SIDM00120,AZD1480,1
1104,SIDM00341,AZD1480,1
1105,SIDM01062,AZD1480,1
1106,SIDM01028,AZD1480,1
1107,SIDM01030,AZD1480,1
1108,SIDM00422,AZD1480,1
1109,SIDM00829,AZD1480,1
1110,SIDM00411,AZD1480,1
1111,SIDM00941,AZD1480,1
1112,SIDM00957,AZD1480,1
1113,SIDM00907,AZD1480,1
1114,SIDM01070,AZD1480,1
1115,SIDM00417,AZD1480,1
1116,SIDM00287,AZD1480,1
1117,SIDM00392,AZD1480,1
1118,SIDM01111,AZD1480,1
1119,SIDM00860,AZD1480,1
1120,SIDM00426,AZD2014,1
1121,SIDM00417,AZD2014,1
1122,SIDM00963,AZD2014,1
1123,SIDM00415,AZD2014,1
1124,SIDM00335,AZD2014,1
1125,SIDM01107,AZD2014,1
1126,SIDM00411,AZD2014,1
1127,SIDM00997,AZD2014,1
1128,SIDM00928,AZD2014,1
1129,SIDM01179,AZD2014,1
1130,SIDM00402,AZD2014,1
1131,SIDM01066,AZD2014,1
1132,SIDM01103,AZD2014,1
1133,SIDM00312,AZD2014,1
1134,SIDM01018,AZD2014,1
1135,SIDM00148,AZD2014,1
1136,SIDM00477,AZD2014,1
1137,SIDM01030,AZD2014,1
1138,SIDM00097,AZD2014,1
1139,SIDM00332,AZD2014,1
1140,SIDM01025,AZD2014,1
1141,SIDM00146,AZD2014,1
1142,SIDM01073,AZD2014,1
1143,SIDM01023,AZD2014,1
1144,SIDM00512,AZD2014,1
1145,SIDM01148,AZD2014,1
1146,SIDM00996,AZD2014,1
1147,SIDM00951,AZD2014,1
1148,SIDM00088,AZD2014,1
1149,SIDM00942,AZD2014,1
1150,SIDM00457,AZD2014,1
1151,SIDM00789,AZD2014,1
1152,SIDM01067,AZD2014,1
1153,SIDM01051,AZD2014,1
1154,SIDM00405,AZD2014,1
1155,SIDM00964,AZD2014,1
1156,SIDM01033,AZD2014,1
1157,SIDM01015,AZD2014,1
1158,SIDM01043,AZD2014,1
1159,SIDM00447,AZD2014,1
1160,SIDM00993,AZD2014,1
1161,SIDM00999,AZD2014,1
1162,SIDM01218,AZD2014,1
1163,SIDM01076,AZD2014,1
1164,SIDM00451,AZD2014,1
1165,SIDM00463,AZD2014,1
1166,SIDM00461,AZD2014,1
1167,SIDM00392,AZD2014,1
1168,SIDM00810,AZD2014,1
1169,SIDM00392,AZD3514,1
1170,SIDM00939,AZD3514,1
1171,SIDM00338,AZD3514,1
1172,SIDM00985,AZD3514,1
1173,SIDM00463,AZD3514,1
1174,SIDM01028,AZD3514,1
1175,SIDM00948,AZD3514,1
1176,SIDM00345,AZD3514,1
1177,SIDM01131,AZD3514,1
1178,SIDM00515,AZD3514,1
1179,SIDM01038,AZD3514,1
1180,SIDM00312,AZD3514,1
1181,SIDM00331,AZD3514,1
1182,SIDM01029,AZD3514,1
1183,SIDM00087,AZD3514,1
1184,SIDM00947,AZD3514,1
1185,SIDM00934,AZD3514,1
1186,SIDM00958,AZD3514,1
1187,SIDM00451,AZD3514,1
1188,SIDM01191,AZD3514,1
1189,SIDM00950,AZD3514,1
1190,SIDM00994,AZD3514,1
1191,SIDM00952,AZD3514,1
1192,SIDM01103,AZD3514,1
1193,SIDM01070,AZD3514,1
1194,SIDM01089,AZD3514,1
1195,SIDM00247,AZD3514,1
1196,SIDM00962,AZD3514,1
1197,SIDM00148,AZD3514,1
1198,SIDM00628,AZD3514,1
1199,SIDM01062,AZD3514,1
1200,SIDM01012,AZD3514,1
1201,SIDM00447,AZD3514,1
1202,SIDM00401,AZD3514,1
1203,SIDM01031,AZD3514,1
1204,SIDM00403,AZD3514,1
1205,SIDM01015,AZD3514,1
1206,SIDM00943,AZD3514,1
1207,SIDM00867,AZD3514,1
1208,SIDM00424,AZD3514,1
1209,SIDM00783,AZD3514,1
1210,SIDM00395,AZD3514,1
1211,SIDM01179,AZD3514,1
1212,SIDM00810,AZD3514,1
1213,SIDM00937,AZD3514,1
1214,SIDM00512,AZD3514,1
1215,SIDM00936,AZD3514,1
1216,SIDM00330,AZD3514,1
1217,SIDM01055,AZD3514,1
1218,SIDM00907,AZD3514,1
1219,SIDM00896,AZD3514,1
1220,SIDM00942,AZD3514,1
1221,SIDM00411,AZD3514,1
1222,SIDM01111,AZD3514,1
1223,SIDM01043,AZD3514,1
1224,SIDM01034,AZD3514,1
1225,SIDM01049,AZD3514,1
1226,SIDM00900,AZD3514,1
1227,SIDM00340,AZD3514,1
1228,SIDM00313,AZD3514,1
1229,SIDM01056,AZD4547,1
1230,SIDM01025,AZD4547,1
1231,SIDM01033,AZD4547,1
1232,SIDM00785,AZD4547,1
1233,SIDM00120,AZD4547,1
1234,SIDM01131,AZD4547,1
1235,SIDM00342,AZD4547,1
1236,SIDM00308,AZD4547,1
1237,SIDM00641,AZD4547,1
1238,SIDM00449,AZD4547,1
1239,SIDM00941,AZD4547,1
1240,SIDM00336,AZD4547,1
1241,SIDM01058,AZD4547,1
1242,SIDM00949,AZD4547,1
1243,SIDM00944,AZD4547,1
1244,SIDM00443,AZD4547,1
1245,SIDM00420,AZD4547,1
1246,SIDM00829,AZD4547,1
1247,SIDM00087,AZD4547,1
1248,SIDM00437,AZD4547,1
1249,SIDM00097,AZD4547,1
1250,SIDM00455,AZD4547,1
1251,SIDM00952,AZD4547,1
1252,SIDM01040,AZD4547,1
1253,SIDM00962,AZD4547,1
1254,SIDM01055,AZD4547,1
1255,SIDM00433,AZD4547,1
1256,SIDM00403,AZD4547,1
1257,SIDM00874,AZD4547,1
1258,SIDM00391,AZD4547,1
1259,SIDM00442,AZD4547,1
1260,SIDM01076,AZD4547,1
1261,SIDM01030,AZD4547,1
1262,SIDM01070,AZD4547,1
1263,SIDM00931,AZD4547,1
1264,SIDM00451,AZD4547,1
1265,SIDM01045,AZD4547,1
1266,SIDM00928,AZD4547,1
1267,SIDM00343,AZD4547,1
1268,SIDM00580,AZD4547,1
1269,SIDM00431,AZD4547,1
1270,SIDM00933,AZD4547,1
1271,SIDM00136,AZD4547,1
1272,SIDM01019,AZD4547,1
1273,SIDM00460,AZD4547,1
1274,SIDM01068,AZD4547,1
1275,SIDM00951,AZD4547,1
1276,SIDM00448,AZD4547,1
1277,SIDM01089,AZD4547,1
1278,SIDM00272,AZD4547,1
1279,SIDM00327,AZD4547,1
1280,SIDM00947,AZD4547,1
1281,SIDM00828,AZD4547,1
1282,SIDM01055,AZD4547,1
1283,SIDM00332,AZD4547,1
1284,SIDM00416,AZD4547,1
1285,SIDM00637,AZD4547,1
1286,SIDM00395,AZD4547,1
1287,SIDM01059,AZD4547,1
1288,SIDM01005,AZD4547,1
1289,SIDM01023,AZD4547,1
1290,SIDM00453,AZD4547,1
1291,SIDM00939,AZD4547,1
1292,SIDM01085,AZD4547,1
1293,SIDM00995,AZD4547,1
1294,SIDM01051,AZD4547,1
1295,SIDM00810,AZD4547,1
1296,SIDM01032,AZD4547,1
1297,SIDM00344,AZD4547,1
1298,SIDM00957,AZD4547,1
1299,SIDM00479,AZD4547,1
1300,SIDM00426,AZD4547,1
1301,SIDM00424,AZD4547,1
1302,SIDM00333,AZD4877,1
1303,SIDM01036,AZD4877,1
1304,SIDM00874,AZD4877,1
1305,SIDM00420,AZD4877,1
1306,SIDM00088,AZD4877,1
1307,SIDM01029,AZD4877,1
1308,SIDM00429,AZD4877,1
1309,SIDM00957,AZD4877,1
1310,SIDM00950,AZD4877,1
1311,SIDM00962,AZD4877,1
1312,SIDM00928,AZD4877,1
1313,SIDM00953,AZD4877,1
1314,SIDM00312,AZD4877,1
1315,SIDM00996,AZD4877,1
1316,SIDM00994,AZD4877,1
1317,SIDM00423,AZD4877,1
1318,SIDM00419,AZD4877,1
1319,SIDM01154,AZD4877,1
1320,SIDM00394,AZD4877,1
1321,SIDM00308,AZD4877,1
1322,SIDM01148,AZD4877,1
1323,SIDM00657,AZD4877,1
1324,SIDM00289,AZD4877,1
1325,SIDM00448,AZD4877,1
1326,SIDM01111,AZD4877,1
1327,SIDM01013,AZD4877,1
1328,SIDM00903,AZD4877,1
1329,SIDM00930,AZD4877,1
1330,SIDM00990,AZD4877,1
1331,SIDM00336,AZD4877,1
1332,SIDM01047,AZD4877,1
1333,SIDM01043,AZD4877,1
1334,SIDM00980,AZD4877,1
1335,SIDM00952,AZD4877,1
1336,SIDM01033,AZD4877,1
1337,SIDM00287,AZD4877,1
1338,SIDM00941,AZD4877,1
1339,SIDM00272,AZD4877,1
1340,SIDM01072,AZD4877,1
1341,SIDM00997,AZD4877,1
1342,SIDM00939,AZD4877,1
1343,SIDM01086,AZD4877,1
1344,SIDM00477,AZD4877,1
1345,SIDM01051,AZD4877,1
1346,SIDM00461,AZD4877,1
1347,SIDM01048,AZD4877,1
1348,SIDM00443,AZD4877,1
1349,SIDM00403,AZD4877,1
1350,SIDM00431,AZD4877,1
1351,SIDM00392,AZD4877,1
1352,SIDM00661,AZD4877,1
1353,SIDM00798,AZD4877,1
1354,SIDM00410,AZD4877,1
1355,SIDM00783,AZD4877,1
1356,SIDM01067,AZD4877,1
1357,SIDM00330,AZD4877,1
1358,SIDM00993,AZD4877,1
1359,SIDM01066,AZD4877,1
1360,SIDM01030,AZD4877,1
1361,SIDM00331,AZD4877,1
1362,SIDM00930,AZD5438,1
1363,SIDM01052,AZD5438,1
1364,SIDM00594,AZD5438,1
1365,SIDM00388,AZD5438,1
1366,SIDM00783,AZD5438,1
1367,SIDM00961,AZD5438,1
1368,SIDM00995,AZD5438,1
1369,SIDM00336,AZD5438,1
1370,SIDM00415,AZD5438,1
1371,SIDM00345,AZD5438,1
1372,SIDM00789,AZD5438,1
1373,SIDM00958,AZD5438,1
1374,SIDM00334,AZD5438,1
1375,SIDM00286,AZD5438,1
1376,SIDM01131,AZD5438,1
1377,SIDM01043,AZD5438,1
1378,SIDM01030,AZD5438,1
1379,SIDM00386,AZD5438,1
1380,SIDM01055,AZD5438,1
1381,SIDM00931,AZD5438,1
1382,SIDM01082,AZD5438,1
1383,SIDM00446,AZD5438,1
1384,SIDM01019,AZD5438,1
1385,SIDM00426,AZD5438,1
1386,SIDM01111,AZD5438,1
1387,SIDM00951,AZD5438,1
1388,SIDM01027,AZD5438,1
1389,SIDM00338,AZD5438,1
1390,SIDM00993,AZD5438,1
1391,SIDM00637,AZD5438,1
1392,SIDM00628,AZD5438,1
1393,SIDM00987,AZD5438,1
1394,SIDM00148,AZD5438,1
1395,SIDM00933,AZD5438,1
1396,SIDM00407,AZD5438,1
1397,SIDM00832,AZD5438,1
1398,SIDM00335,AZD5438,1
1399,SIDM00451,AZD5438,1
1400,SIDM00406,AZD5438,1
1401,SIDM01001,AZD5438,1
1402,SIDM00860,AZD5438,1
1403,SIDM01057,AZD5438,1
1404,SIDM01025,AZD5438,1
1405,SIDM01070,AZD5438,1
1406,SIDM00455,AZD5438,1
1407,SIDM00392,AZD5438,1
1408,SIDM00438,AZD5438,1
1409,SIDM00416,AZD5438,1
1410,SIDM00798,AZD5438,1
1411,SIDM01013,AZD5438,1
1412,SIDM00952,AZD5438,1
1413,SIDM01028,AZD5438,1
1414,SIDM00907,AZD5438,1
1415,SIDM01067,AZD5438,1
1416,SIDM00457,AZD5438,1
1417,SIDM00428,AZD5438,1
1418,SIDM00447,AZD5438,1
1419,SIDM00994,AZD5438,1
1420,SIDM00419,AZD5438,1
1421,SIDM00402,AZD5438,1
1422,SIDM00332,AZD5438,1
1423,SIDM00791,AZD5438,1
1424,SIDM00313,AZD5438,1
1425,SIDM00985,AZD5438,1
1426,SIDM00671,AZD5582,1
1427,SIDM00479,AZD5582,1
1428,SIDM01191,AZD5582,1
1429,SIDM00392,AZD5582,1
1430,SIDM01154,AZD5582,1
1431,SIDM00930,AZD5582,1
1432,SIDM01086,AZD5582,1
1433,SIDM00526,AZD5582,1
1434,SIDM01033,AZD5582,1
1435,SIDM00828,AZD5582,1
1436,SIDM01060,AZD5582,1
1437,SIDM00388,AZD5582,1
1438,SIDM01049,AZD5582,1
1439,SIDM00329,AZD5582,1
1440,SIDM00954,AZD5582,1
1441,SIDM00900,AZD5582,1
1442,SIDM00424,AZD5582,1
1443,SIDM00463,AZD5582,1
1444,SIDM00632,AZD5582,1
1445,SIDM00580,AZD5582,1
1446,SIDM00420,AZD5582,1
1447,SIDM00931,AZD5582,1
1448,SIDM00483,AZD5582,1
1449,SIDM00339,AZD5582,1
1450,SIDM01148,AZD5582,1
1451,SIDM01110,AZD5582,1
1452,SIDM00437,AZD5582,1
1453,SIDM00477,AZD5582,1
1454,SIDM00949,AZD5582,1
1455,SIDM01218,AZD5582,1
1456,SIDM00932,AZD5582,1
1457,SIDM00461,AZD5582,1
1458,SIDM00287,AZD5582,1
1459,SIDM01055,AZD5582,1
1460,SIDM00455,AZD5582,1
1461,SIDM01018,AZD5582,1
1462,SIDM00460,AZD5582,1
1463,SIDM00832,AZD5582,1
1464,SIDM00996,AZD5582,1
1465,SIDM00391,AZD5582,1
1466,SIDM00995,AZD5582,1
1467,SIDM00289,AZD5582,1
1468,SIDM00994,AZD5582,1
1469,SIDM01085,AZD5582,1
1470,SIDM00453,AZD5582,1
1471,SIDM01045,AZD5582,1
1472,SIDM00987,AZD5582,1
1473,SIDM01248,AZD5582,1
1474,SIDM00499,AZD5582,1
1475,SIDM00941,AZD5582,1
1476,SIDM00247,AZD5582,1
1477,SIDM00341,AZD5582,1
1478,SIDM00877,AZD5582,1
1479,SIDM00860,AZD5582,1
1480,SIDM00407,AZD5582,1
1481,SIDM00462,AZD5582,1
1482,SIDM00434,AZD5582,1
1483,SIDM01072,AZD5582,1
1484,SIDM00807,AZD5582,1
1485,SIDM01042,AZD5582,1
1486,SIDM00950,AZD5582,1
1487,SIDM01154,AZD6094,1
1488,SIDM00429,AZD6094,1
1489,SIDM00477,AZD6094,1
1490,SIDM01069,AZD6094,1
1491,SIDM00421,AZD6094,1
1492,SIDM01179,AZD6094,1
1493,SIDM00433,AZD6094,1
1494,SIDM00947,AZD6094,1
1495,SIDM00345,AZD6094,1
1496,SIDM00331,AZD6094,1
1497,SIDM01248,AZD6094,1
1498,SIDM01005,AZD6094,1
1499,SIDM00993,AZD6094,1
1500,SIDM00951,AZD6094,1
1501,SIDM01018,AZD6094,1
1502,SIDM01049,AZD6482,1
1503,SIDM01103,AZD6482,1
1504,SIDM00935,AZD6482,1
1505,SIDM00706,AZD6482,1
1506,SIDM01068,AZD6482,1
1507,SIDM00346,AZD6482,1
1508,SIDM00994,AZD6482,1
1509,SIDM00327,AZD6482,1
1510,SIDM00828,AZD6482,1
1511,SIDM01028,AZD6482,1
1512,SIDM01086,AZD6482,1
1513,SIDM00931,AZD6482,1
1514,SIDM00421,AZD6482,1
1515,SIDM00437,AZD6482,1
1516,SIDM00438,AZD6482,1
1517,SIDM00342,AZD6482,1
1518,SIDM01176,AZD6482,1
1519,SIDM00810,AZD6482,1
1520,SIDM00932,AZD6482,1
1521,SIDM00637,AZD6482,1
1522,SIDM00337,AZD6482,1
1523,SIDM00988,AZD6482,1
1524,SIDM00416,AZD6482,1
1525,SIDM01248,AZD6482,1
